Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;13;9;20;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;15;0;0.1;0;0;Dec;2;2;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;1267.25;0.02;0.03;0;0;Nov;1;8;2;11;New_Visitor;TRUE;FALSE
0;0;0;0;42;2.239.363.889;0.02;0.035454545;0;0;Dec;3;2;7;2;Returning_Visitor;FALSE;FALSE
0;0;3;16;35;1.621.766.667;0.007894737;0.040131579;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;11;9.258.988.095;0.02;0.02952381;0;0;Nov;3;2;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;2.129.166.667;0;0.009090909;0;0;Nov;3;2;5;2;New_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;1;1;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;7.401.666.667;0;0.014285714;0;0;Nov;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;30;4.262.966.667;0;0.013333333;6.529.516.039;0;Dec;2;10;7;1;Returning_Visitor;TRUE;TRUE
0;0;0;0;10;130.75;0.04;0.076666667;0;0;Nov;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;3;45.5;117;3.228.502.137;0.005932203;0.018995891;0;0;Nov;1;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;47;0;0.05;0;0;Nov;3;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;109.25;0;0.033333333;0;0;Dec;8;13;9;20;Other;FALSE;FALSE
0;0;0;0;2;4;0;0.1;0;0;Nov;2;2;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;206.5;0.05;0.05;0;0;Dec;1;1;1;8;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;82;0;0.05;0;0;Nov;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;125.5;0;0.007407407;0;0;Nov;2;2;7;11;Returning_Visitor;FALSE;FALSE
0;0;3;1.913.333.333;57;1.315.455.182;0;0.009501916;0;0;Nov;3;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;9.866.666.667;0.015384615;0.046153846;0;0;Dec;2;2;3;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;32;348.25;0;0.010793651;0;0;Dec;2;2;1;6;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;382.25;0.018181818;0.063636364;0;0;Dec;2;2;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;256.5;0;0.04;0;0;Dec;2;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;249;0.04;0.064;0;0;Nov;1;1;8;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;10;594;0;0.031666667;0;0;Dec;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;1;5;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;189.25;0.027272727;0.048484848;0;0;Dec;2;5;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;37;2.323.166.667;0.010810811;0.018198198;0;0;Nov;1;2;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;4.596.666.667;0.028571429;0.057142857;0;0;Nov;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;24;1151;0;0.0125;4.420.382.094;0;Nov;2;2;3;8;New_Visitor;TRUE;TRUE
0;0;0;0;12;155;0.066666667;0.091666667;0;0;Nov;4;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;32;0;0.05;0;0;Dec;2;2;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;37;1.048.980.263;0.005555556;0.024074074;0;0;Nov;2;2;7;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;1.156.666.667;0.058333333;0.091666667;0;0;Nov;2;4;4;3;Returning_Visitor;FALSE;TRUE
0;0;0;0;4;42;0;0.05;0;0;Dec;2;10;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;8;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;4.221.666.667;0;0.023809524;0;0;Dec;1;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;62.25;0;0.066666667;0;0;Dec;1;1;7;2;Returning_Visitor;FALSE;FALSE
0;0;1;35.5;130;3.313.455.754;0.007633588;0.028972728;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;651;0;0.022222222;68.258.708;0;Nov;2;2;2;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;2;96;0;0.05;0;0;Nov;2;4;3;2;New_Visitor;FALSE;FALSE
0;0;0;0;8;126.25;0;0.05;0;0;Dec;2;2;3;2;New_Visitor;TRUE;FALSE
0;0;0;0;2;11.5;0;0.1;0;0;Dec;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;4;1;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;14;1.071.083.333;0.014285714;0.029047619;0;0;Dec;2;2;7;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;148.5;0;0.014285714;0;0;Dec;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;315.3;0;0.027843137;0;0;Nov;1;1;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;19;1.056.658.333;0.005882353;0.041176471;0;0;Dec;1;1;1;8;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;115;0.083333333;0.1;0;0;Dec;3;2;8;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;2;7;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;29;8.195.892.857;0.003448276;0.025448823;0;0;Nov;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;40;9.740.833.333;0.006837607;0.028205128;0;0;Nov;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;3;2;4;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;66.25;0;0.066666667;0;0;Nov;2;2;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;348.75;0;0.027777778;0;0;Nov;3;2;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;748.25;0.016666667;0.022222222;0;0;Nov;1;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;11;0.088888889;0.188888889;0;0;Dec;2;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;1.046.666.667;0;0.041666667;0;0;Dec;3;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;171;0;0.1;0;0;Nov;3;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;130;0.057142857;0.085714286;0;0;Nov;2;5;9;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;22;0;0.1;0;0;Nov;3;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;20;1.078.583.117;0.011111111;0.025925926;0;0;Dec;1;1;8;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;69.75;0.088888889;0.122222222;0;0;Dec;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;977.125;0;0.0125;0;0;Dec;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;349.5;0;0.008333333;0;0;Dec;1;1;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;105;0;0.05;0;0;Nov;2;5;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;17;3.150.833.333;0;0.014705882;0;0;Dec;2;2;3;1;Returning_Visitor;FALSE;TRUE
0;0;0;0;65;387.302.197;0.014393939;0.01991342;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;7;155.5;0.047619048;0.085714286;0;0;Nov;1;1;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;24;6.122.083.333;0.016666667;0.026388889;0;0;Dec;3;2;3;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Dec;3;2;3;6;Returning_Visitor;TRUE;FALSE
0;0;0;0;45;7.470.428.571;0.017777778;0.031296296;0;0;Nov;3;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;44;1.975.825;0;0.032142857;0;0;Dec;2;4;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;23;6.471.428.571;0.004347826;0.022222222;0;0;Nov;1;8;1;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;13;1.385.416.667;0.023076923;0.028205128;0;0;Dec;1;1;8;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;298;0.04;0.05;0;0;Nov;3;2;8;3;Returning_Visitor;FALSE;FALSE
0;0;1;1729;19;1.401.083.333;0.02;0.05;0;0;Dec;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;3.937.888.889;0;0.032193939;0;0;Nov;3;2;1;11;New_Visitor;TRUE;FALSE
0;0;0;0;7;2478;0.028571429;0.057142857;0;0;Nov;2;2;1;11;Returning_Visitor;TRUE;TRUE
0;0;0;0;63;140.150.873;0;0.003225806;8.895.486.906;0;Nov;1;1;1;7;Returning_Visitor;FALSE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;34;1.491.775;0.002020202;0.024793388;0;0;Nov;2;2;6;11;Returning_Visitor;TRUE;TRUE
0;0;0;0;91;2.056.106.981;0.008888889;0.023937057;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;63;0;0.033333333;0;0;Nov;5;11;8;11;Returning_Visitor;FALSE;FALSE
0;0;0;0;69;1.002.104.167;0;0.013140097;0;0;Nov;2;2;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;69;2.243.676.587;0;0.002985075;979.922.066;0;Nov;2;2;2;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;18;191;0;0.033333333;0;0;Nov;4;1;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;1.933.666.667;0.015384615;0.023076923;0;0;Nov;3;2;1;13;New_Visitor;TRUE;FALSE
0;0;0;0;64;1.690.778.409;0.014285714;0.025219349;0;0;Dec;1;1;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;46.25;0;0.1;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;2;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;90.5;0.1;0.166666667;0;0;Nov;3;2;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;3;2;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;13;9;20;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;185.5;0.016666667;0.05;0;0;Dec;2;2;3;8;New_Visitor;FALSE;FALSE
0;0;0;0;61;1.964.847.222;0.021311475;0.041065574;0;0;Nov;3;2;2;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;0;0.2;0.2;0;0;Nov;2;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;39;4022;0;0.034188034;0;0;Nov;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;41.5;0.133333333;0.15;0;0;Dec;3;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;62;3.299.525;0;0.009539422;51.680.996;0;Nov;2;2;1;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;16;885.75;0;0.025;0;0;Dec;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;219.55;0;0.014583333;0;0;Nov;4;1;1;20;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;8;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;47.5;0.1;0.166666667;0;0;Nov;3;3;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;12;770.25;0;0.033333333;0;0;Dec;2;4;1;8;New_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;3;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;132.5;0.175;0.183333333;0;0;Nov;3;2;4;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;442.5;0;0.1;0;0;Dec;4;2;4;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;23;1.434.908.333;0;0.030952381;0;0;Dec;1;1;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;81;1.950.840.873;0.004938272;0.024773663;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;3;116.75;0;0.066666667;0;0;Nov;3;2;1;10;Returning_Visitor;TRUE;FALSE
0;0;2;5.5;141;4.310.775;0.001408451;0.013891039;0;0;Dec;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;17;664.5;0;0.011764706;0;0;Nov;4;1;9;2;Returning_Visitor;FALSE;FALSE
0;0;2;4.858.333.333;89;3.747.814.286;0.013636364;0.030211039;0;0;Nov;1;1;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;4;121.75;0;0.05;0;0;Dec;1;8;9;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;1.788.333.333;0;0.04;0;0;Nov;2;2;7;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;1.655.833.333;0.007407407;0.06;0;0;Dec;3;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;19;4.656.333.333;0;0.026315789;0;0;Nov;1;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;10;328.5;0;0.041666667;0;0;Nov;2;2;7;6;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;55.5;0;0.04;0;0;Dec;3;2;3;6;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;145;0.018181818;0.036363636;0;0;Nov;1;1;1;10;Returning_Visitor;FALSE;FALSE
0;0;2;4.789.166.667;5;204;0.057142857;0.104081633;0;0;Nov;3;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;51;7.429.603.175;0.003921569;0.012121212;0;0;Nov;1;1;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;2.186.961.538;0.01875;0.02422619;0;0;Dec;1;1;1;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;64;4.492.311.111;0.004761905;0.022705971;0;0;Nov;2;2;3;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;3;2;7;20;Returning_Visitor;FALSE;FALSE
0;0;0;0;30;8.058.333.333;0;0.003333333;0;0;Nov;1;1;3;8;New_Visitor;FALSE;FALSE
0;0;1;14.75;30;2.445.066.667;0.033333333;0.026888889;0;0;Dec;3;2;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;23;3.483.833.333;0.008695652;0.004347826;0;0;Nov;1;1;3;2;New_Visitor;FALSE;FALSE
0;0;0;0;15;325.5;0.02;0.058666667;0;0;Dec;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;64;1.911.610.665;0.0125;0.026739194;0;0;Nov;1;2;2;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;38;1.593.583.333;0;0.010526316;0;0;Nov;2;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;34;7.403.071.429;0;0.014052288;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;105;0;0.033333333;0;0;Dec;2;2;1;8;New_Visitor;FALSE;FALSE
0;0;0;0;29;874.952.381;0.004597701;0.044367816;0;0;Dec;1;1;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;67.5;0;0.1;0;0;Dec;2;2;7;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;1.009.375;0.007407407;0.040740741;0;0;Nov;2;2;1;2;New_Visitor;TRUE;TRUE
0;0;2;52.5;18;502;0;0.01;0;0;Dec;8;2;9;2;New_Visitor;TRUE;FALSE
0;0;0;0;6;530;0.016666667;0.041666667;0;0;Nov;3;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;340.5;0;0.028571429;0;0;Nov;2;4;4;2;New_Visitor;TRUE;FALSE
0;0;0;0;25;9.483.428.571;0;0.009;0;0;Nov;2;4;1;3;Returning_Visitor;FALSE;FALSE
0;0;2;0;3;56.75;0.1;0.125;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;72.5;0;0.05;0;0;Dec;1;1;8;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;1952.5;0.066666667;0.122222222;0;0;Nov;1;1;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;3;121.5;0;0.007407407;0;0;Nov;1;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Nov;1;1;9;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;83;3.091.146.033;0.004938272;0.019075614;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;14;684.75;0;0.014285714;0;0;Nov;2;2;9;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;27;1.224.541.667;0;0.024691358;0;0;Dec;4;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;12;4.590.833.333;0.004545455;0.084545455;0;0;Dec;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;4.743.333.333;0;0.01;0;0;Dec;1;1;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;315;0;0.036363636;0;0;Dec;3;2;6;2;New_Visitor;TRUE;FALSE
0;0;0;0;19;517;0.010526316;0.026315789;0;0;Dec;4;1;7;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;444;0;0.028571429;5.975.418.351;0;Dec;1;1;2;8;New_Visitor;TRUE;TRUE
0;0;0;0;87;1.197.700.198;0;0.002352941;3.800.063.931;0;Nov;2;2;1;2;New_Visitor;FALSE;TRUE
0;0;0;0;3;16;0.066666667;0.133333333;0;0;Dec;2;4;7;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;52;2.004.708.333;0;0.019337607;0;0;Dec;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;22;9.034.305.556;0.00952381;0.021428571;0;0;Nov;2;2;7;8;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;8;2;9;3;Other;FALSE;FALSE
0;0;2;22;41;979.375;0.004651163;0.009302326;0;0;Nov;2;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;427;0;0.025;131.168.283;0;Dec;1;1;1;2;New_Visitor;TRUE;TRUE
0;0;0;0;2;93;0;0.05;0;0;Dec;3;2;5;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;210.4;0;0.05;0;0;Nov;1;1;3;8;New_Visitor;TRUE;FALSE
0;0;0;0;11;257.75;0;0.024242424;0;0;Dec;3;2;2;2;New_Visitor;FALSE;FALSE
0;0;0;0;38;1244.35;0.039473684;0.053909774;0;0;Dec;1;1;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;123;0.025;0.029166667;0;0;Nov;3;2;3;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;1;4;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;0;0.2;0.2;0;0;Nov;1;1;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;3;2;7;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;13;598.5;0;0.016666667;0;0;Nov;2;10;7;2;New_Visitor;FALSE;FALSE
0;0;0;0;23;2420.65;0.013043478;0.047826087;0;0;Nov;4;1;9;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;6;1.144.166.667;0;0.016666667;0;0;Nov;3;2;1;6;New_Visitor;TRUE;FALSE
0;0;0;0;53;1.768.657.051;0;0.003921569;0;0;Nov;2;4;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;19;2.177.333.333;0;0.010526316;0;0;Dec;2;4;1;2;New_Visitor;FALSE;FALSE
0;0;0;0;41;898.15;0;0.011282051;1.951.010.101;0;Dec;2;5;3;1;Returning_Visitor;FALSE;TRUE
0;0;0;0;7;143;0;0.028571429;0;0;Nov;2;5;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;580.25;0.022222222;0.044444444;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;9;2.963.928.571;0;0.025;0;0;Dec;1;1;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;20;691.75;0;0.003333333;0;0;Dec;3;2;4;2;New_Visitor;FALSE;FALSE
0;0;0;0;9;444;0;0.044444444;0;0;Nov;2;2;6;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;232.5;0;0.05;0;0;Nov;4;2;1;2;New_Visitor;FALSE;FALSE
0;0;0;0;40;2.046.832.418;0.004166667;0.033880952;0;0;Nov;1;8;1;11;Returning_Visitor;FALSE;TRUE
0;0;0;0;13;277;0;0.015384615;0;0;Nov;4;1;1;8;Returning_Visitor;FALSE;FALSE
0;0;3;584;66;2.060.508.333;0.005797101;0.022567288;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;64;2.264.091.667;0.00625;0.008854167;0;0;Nov;1;1;3;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;11;546.75;0.036363636;0.054545455;0;0;Nov;2;2;5;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;4.636.666.667;0;0.0375;0;0;Nov;1;1;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;41;1.423.833.333;0.007317073;0.030243902;0;0;Dec;2;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;3;2;4;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;21;706.7;0.052380952;0.074716553;0;0;Nov;3;2;3;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;35;806.125;0.012121212;0.024444444;0;0;Nov;1;1;4;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;440.75;0;0.041666667;0;0;Dec;2;2;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;137;0.066666667;0.1;0;0;Nov;1;1;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;2;64.5;0;0.05;0;0;Nov;3;2;8;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;8;188;0.05;0.0875;0;0;Dec;1;1;2;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;49;2.110.124.603;0;0.004081633;6.293.549.178;0;Nov;2;2;1;10;Returning_Visitor;FALSE;TRUE
0;0;0;0;15;1.767.666.667;0.0125;0.051041667;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;9;591.25;0;0.022222222;0;0;Dec;2;2;6;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;368;0;0.016666667;0;0;Dec;4;1;2;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;158;0.033333333;0.033333333;0;0;Dec;1;1;1;3;New_Visitor;FALSE;FALSE
0;0;0;0;5;72;0;0.05;0;0;Dec;3;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;49;29.903.125;0.012244898;0.038231293;0;0;Nov;3;2;7;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;37;2.152.588.889;0.001081081;0.017747748;0;0;Dec;3;3;3;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;8;13;9;20;Other;FALSE;FALSE
0;0;0;0;9;269.7;0;0.033333333;0;0;Dec;3;2;3;10;New_Visitor;FALSE;FALSE
0;0;0;0;42;1.333.914.286;0.01;0.01094246;0;0;Nov;1;2;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;40;1.085.333.333;0.0075;0.045;0;0;Dec;2;2;6;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;1;6;2;Returning_Visitor;TRUE;FALSE
0;0;1;77;58;3757.75;0.015819209;0.038418079;0;0;Nov;2;5;1;1;Returning_Visitor;FALSE;TRUE
0;0;0;0;11;115.25;0.027272727;0.045454545;0;0;Nov;3;2;9;10;New_Visitor;TRUE;FALSE
0;0;0;0;8;204.75;0;0.033333333;0;0;Dec;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;3;50.5;6;238.55;0;0.018518519;0;0;Nov;3;2;1;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;16;4.231.833.333;0.0125;0.016071429;0;0;Nov;3;2;7;10;Returning_Visitor;FALSE;FALSE
0;0;0;0;22;1664;0.03030303;0.032424242;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;TRUE
0;0;0;0;2;46.5;0.1;0.1;0;0;Nov;2;2;3;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;1;1;2;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;4;1;1;3;New_Visitor;FALSE;FALSE
0;0;0;0;20;597.25;0;0.02;0;0;Dec;2;2;1;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;7;43;0.085714286;0.121428571;0;0;Dec;3;2;1;1;Returning_Visitor;FALSE;FALSE
0;0;0;0;28;6.909.583.333;0;0.022857143;0;0;Nov;2;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;2;157.5;35;5.999.808.333;0.005405405;0.027207207;0;0;Dec;2;2;4;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;179.25;0;0.05;0;0;Dec;2;2;6;2;Returning_Visitor;FALSE;FALSE
0;0;0;0;38;907.943.254;0;0.005405405;236.645.871;0;Dec;2;2;1;2;Returning_Visitor;FALSE;TRUE
0;0;1;78;108;8.402.715.986;0.008873457;0.019558305;0;0;Nov;3;2;2;13;Returning_Visitor;FALSE;FALSE
0;0;0;0;4;1.843.333.333;0.1;0.0875;0;0;Dec;3;2;3;2;Returning_Visitor;FALSE;FALSE
0;0;3;588;153;5.315.211.905;0.006174089;0.020586081;0;0;Nov;2;2;1;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;5;73;0.12;0.16;0;0;Nov;2;2;2;3;Returning_Visitor;FALSE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;3;1;Other;TRUE;FALSE
