,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visitor_isReturning
1556,7.0,230.1666667,3.0,222.0,140.0,8961.407670999999,0.00137931,0.012980563999999998,0.0,0.0,Mar,2.0,5.0,2,1.0,Returning_Visitor,1.0,False,1
1557,1.0,3.0,0.0,0.0,14.0,128.0,0.0,0.028571429,0.0,0.0,Mar,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
1558,0.0,0.0,0.0,0.0,8.0,213.5,0.0,0.05,0.0,0.0,Mar,2.0,5.0,1,1.0,Returning_Visitor,1.0,False,1
1559,0.0,0.0,0.0,0.0,21.0,849.8833332999999,0.012698413,0.032063492,0.0,0.0,Mar,1.0,1.0,1,1.0,Returning_Visitor,0.0,False,1
1560,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
1561,2.0,15.0,0.0,0.0,1.0,77.0,0.014285714,0.028571429,0.0,0.0,Mar,2.0,2.0,9,1.0,Returning_Visitor,0.0,False,1
1562,0.0,0.0,0.0,0.0,2.0,73.0,0.05,0.15,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1563,0.0,0.0,0.0,0.0,8.0,316.0,0.0,0.019047619,0.0,0.0,Mar,2.0,2.0,1,2.0,New_Visitor,1.0,False,0
1564,1.0,18.0,4.0,123.5,24.0,4114.083333,0.0,0.003571429,20.91831644,0.0,Mar,1.0,1.0,1,2.0,New_Visitor,0.0,True,0
1565,1.0,5.5,1.0,12.0,54.0,1470.966667,0.009090909,0.024545455,0.0,0.0,Mar,3.0,2.0,4,2.0,Returning_Visitor,0.0,False,1
1566,0.0,0.0,0.0,0.0,7.0,451.0,0.0,0.033333333,49.82333333,0.0,Mar,2.0,2.0,4,1.0,New_Visitor,0.0,True,0
1567,0.0,0.0,0.0,0.0,3.0,48.0,0.0,0.033333333,49.82333333,0.0,Mar,2.0,2.0,5,1.0,Returning_Visitor,1.0,False,1
1568,0.0,0.0,0.0,0.0,3.0,189.0,0.0,0.066666667,0.0,0.0,Mar,3.0,2.0,8,1.0,Returning_Visitor,0.0,False,1
1569,0.0,0.0,0.0,0.0,27.0,780.1666667000002,0.0,0.022222222000000003,0.0,0.0,Mar,2.0,4.0,3,2.0,Returning_Visitor,0.0,False,1
1570,3.0,79.75,0.0,0.0,3.0,73.5,0.04,0.07777777799999999,0.0,0.0,Mar,3.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
1571,2.0,60.0,0.0,0.0,20.0,717.6166667,0.0,0.004761905,60.19477937,0.0,Mar,2.0,5.0,9,2.0,Returning_Visitor,0.0,True,1
1572,11.0,2047.234848,9.0,1146.666667,45.0,3641.213151,0.0,0.014311471,60.19477937,0.0,Mar,2.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
1573,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1574,3.0,14.5,0.0,0.0,25.0,1040.75,0.0,0.024266667,0.0,0.0,Mar,4.0,1.0,1,2.0,Returning_Visitor,1.0,False,1
1575,1.0,11.42857143,0.0,0.0,13.0,833.2333332999998,0.0,0.005555556,0.0,0.0,Mar,2.0,2.0,3,2.0,Returning_Visitor,1.0,False,1
1576,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
1577,3.0,32.0,0.0,0.0,20.0,453.625,0.0,0.0010582010000000002,0.0,0.0,Mar,2.0,2.0,1,2.0,New_Visitor,1.0,False,0
1578,0.0,0.0,0.0,0.0,5.0,51.25,0.0,0.02,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1579,11.0,348.6547619,1.0,11.0,64.0,1229.289286,0.0,0.002493853,54.95126905,0.0,Mar,2.0,2.0,1,2.0,New_Visitor,0.0,False,0
1580,0.0,0.0,0.0,0.0,28.0,1202.0,0.0,0.014285714,0.0,0.0,Mar,2.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
1581,0.0,0.0,0.0,0.0,4.0,538.0,0.0,0.075,0.0,0.0,Mar,1.0,1.0,4,3.0,Returning_Visitor,1.0,False,1
1582,7.0,187.8333333,0.0,0.0,36.0,1775.516667,0.0,0.0089599,4.745736842,0.0,Mar,1.0,1.0,1,10.0,Returning_Visitor,0.0,True,1
1583,1.0,9.0,0.0,0.0,7.0,638.0,0.0375,0.045833333,0.0,0.0,Mar,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
1584,5.0,184.3333333,1.0,108.0,10.0,558.8,0.0,0.014285714,0.0,0.0,Mar,3.0,2.0,7,8.0,New_Visitor,0.0,False,0
1585,0.0,0.0,0.0,0.0,3.0,190.0,0.033333333,0.1,0.0,0.0,Mar,2.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
1586,2.0,66.0,1.0,0.0,10.0,302.0,0.042857143,0.05952381,19.53495497,0.0,Mar,2.0,6.0,3,2.0,Returning_Visitor,0.0,True,1
1587,0.0,0.0,0.0,0.0,5.0,164.0,0.04,0.04,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1588,0.0,0.0,0.0,0.0,5.0,218.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
1589,2.0,124.0,0.0,0.0,13.0,495.0,0.0,0.028571429,0.0,0.0,Mar,2.0,4.0,5,1.0,Returning_Visitor,0.0,False,1
1590,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.1,0.0,0.0,Mar,3.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
1591,2.0,69.0,2.0,92.0,37.0,796.9571429,0.0,0.0242741,3.978276423,0.0,Mar,2.0,2.0,7,2.0,Returning_Visitor,0.0,True,1
1592,1.0,41.0,0.0,0.0,9.0,314.9,0.0,0.04,0.0,0.0,Mar,1.0,1.0,6,9.0,New_Visitor,1.0,False,0
1593,2.0,14.0,0.0,0.0,49.0,789.9583332999998,0.004166667,0.015097222,0.0,0.0,Mar,3.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
1594,0.0,0.0,0.0,0.0,19.0,422.83333330000005,0.010526316,0.045614035,0.0,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1595,0.0,0.0,0.0,0.0,7.0,362.0,0.0,0.028571429,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1596,0.0,0.0,0.0,0.0,18.0,628.8333332999998,0.0,0.005555556,0.0,0.0,Mar,1.0,1.0,2,2.0,Returning_Visitor,1.0,False,1
1597,1.0,24.0,1.0,239.0,11.0,839.5,0.016666667,0.05,0.0,0.0,Mar,1.0,1.0,4,2.0,Returning_Visitor,0.0,False,1
1598,0.0,0.0,0.0,0.0,31.0,5764.366667,0.032258065,0.055591398,0.0,0.0,Mar,2.0,2.0,7,10.0,Returning_Visitor,0.0,False,1
1599,0.0,0.0,0.0,0.0,3.0,161.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1600,1.0,6.0,0.0,0.0,20.0,739.8333332999998,0.019047619,0.030952381,0.0,0.0,Mar,2.0,2.0,3,3.0,Returning_Visitor,1.0,False,1
1601,0.0,0.0,0.0,0.0,5.0,66.0,0.0,0.053333333,0.0,0.0,Mar,1.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
1602,1.0,412.0,0.0,0.0,54.0,2377.0,0.0,0.005090909,0.0,0.0,Mar,2.0,2.0,9,10.0,Returning_Visitor,0.0,False,1
1603,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1604,0.0,0.0,0.0,0.0,9.0,381.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,6,2.0,New_Visitor,0.0,False,0
1605,14.0,1130.502941,6.0,261.6333333,26.0,2559.898333,0.015789473999999998,0.017422643,20.30438949,0.0,Mar,1.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
1606,0.0,0.0,0.0,0.0,23.0,553.15,0.034782609,0.069565217,0.0,0.0,Mar,1.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1607,0.0,0.0,0.0,0.0,37.0,651.0,0.005405405,0.018918919,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1608,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
1609,0.0,0.0,3.0,65.0,15.0,1957.616667,0.0,0.00625,0.0,0.0,Mar,1.0,1.0,1,1.0,Returning_Visitor,1.0,False,1
1610,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,6,1.0,Returning_Visitor,0.0,False,1
1611,5.0,132.46666670000002,0.0,0.0,59.0,1660.222222,0.0,0.011753515,6.475910157,0.0,Mar,3.0,2.0,2,1.0,Returning_Visitor,0.0,False,1
1612,0.0,0.0,0.0,0.0,8.0,170.0,0.075,0.08,0.0,0.0,Mar,1.0,1.0,7,3.0,Returning_Visitor,1.0,False,1
1613,0.0,0.0,0.0,0.0,4.0,47.0,0.1,0.125,0.0,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,1.0,False,1
1614,0.0,0.0,0.0,0.0,7.0,165.0,0.042857143,0.1,0.0,0.0,Mar,2.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
1615,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,Mar,4.0,1.0,8,6.0,Returning_Visitor,0.0,False,1
1616,0.0,0.0,0.0,0.0,14.0,406.8666667,0.0,0.007142857,0.0,0.0,Mar,2.0,4.0,1,1.0,Returning_Visitor,0.0,False,1
1617,4.0,82.0,0.0,0.0,23.0,570.5166667000002,0.007407406999999999,0.024074074,0.0,0.0,Mar,1.0,2.0,7,8.0,Returning_Visitor,0.0,False,1
1618,0.0,0.0,0.0,0.0,37.0,1138.5,0.0,0.013513514,0.0,0.0,Mar,2.0,2.0,1,8.0,Returning_Visitor,0.0,False,1
1619,0.0,0.0,0.0,0.0,63.0,2777.616667,0.0,0.014086022,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1620,5.0,73.5,0.0,0.0,26.0,463.75833330000006,0.0,0.001346801,0.0,0.0,Mar,2.0,2.0,3,2.0,New_Visitor,0.0,False,0
1621,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,99.0,1,3.0,Returning_Visitor,1.0,False,1
1622,4.0,25.5,0.0,0.0,28.0,775.5,0.006451613,0.027915633,24.13073118,0.0,Mar,2.0,2.0,4,2.0,Returning_Visitor,0.0,False,1
1623,2.0,236.0,0.0,0.0,18.0,490.06666669999987,0.0,0.013333333,0.0,0.0,Mar,1.0,1.0,4,1.0,Returning_Visitor,0.0,False,1
1624,2.0,0.0,0.0,0.0,14.0,266.0166667,0.0,0.042857143,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
1625,0.0,0.0,0.0,0.0,5.0,1306.0,0.06,0.12,0.0,0.0,Mar,2.0,2.0,5,13.0,Returning_Visitor,0.0,False,1
1626,4.0,158.33333330000005,1.0,9.0,9.0,634.2,0.005555556,0.008095238000000001,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
1627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1628,6.0,187.0,0.0,0.0,22.0,1220.433333,0.007692308,0.01025641,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1629,8.0,206.0,3.0,132.0,39.0,1750.3333329999996,0.0,0.008695652,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1630,1.0,41.0,0.0,0.0,43.0,1087.25,0.0,0.013636364,0.0,0.0,Mar,4.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1631,0.0,0.0,0.0,0.0,22.0,762.547619,0.0,0.017391304,0.0,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,1.0,False,1
1632,0.0,0.0,0.0,0.0,9.0,244.5,0.0,0.011111111000000002,0.0,0.0,Mar,3.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1633,0.0,0.0,0.0,0.0,10.0,1010.0,0.022222222000000003,0.044444444000000013,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1634,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.1,0.0,0.0,Mar,2.0,4.0,3,3.0,Returning_Visitor,0.0,False,1
1635,7.0,170.0,0.0,0.0,27.0,1342.666667,0.003333333,0.023333333,29.35629782,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,0.0,True,1
1636,2.0,9.0,1.0,201.0,33.0,1593.388889,0.011428571,0.031515152000000005,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
1637,0.0,0.0,0.0,0.0,9.0,639.0,0.0,0.025,81.2475,0.0,Mar,1.0,1.0,2,9.0,Returning_Visitor,1.0,True,1
1638,0.0,0.0,0.0,0.0,4.0,521.0,0.1,0.15,0.0,0.0,Mar,3.0,99.0,7,10.0,Returning_Visitor,0.0,False,1
1639,1.0,87.0,3.0,40.0,17.0,546.0,0.0,0.004761905,0.0,0.0,Mar,3.0,6.0,1,1.0,Returning_Visitor,1.0,False,1
1640,0.0,0.0,0.0,0.0,8.0,377.5,0.0125,0.025,0.0,0.0,Mar,3.0,2.0,4,11.0,Returning_Visitor,1.0,False,1
1641,0.0,0.0,0.0,0.0,14.0,183.6666667,0.0,0.004761905,0.0,0.0,Mar,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
1642,0.0,0.0,0.0,0.0,5.0,84.0,0.04,0.06,0.0,0.0,Mar,2.0,2.0,2,1.0,Returning_Visitor,0.0,False,1
1643,5.0,217.6666667,0.0,0.0,18.0,494.6666667,0.0,0.019931973,33.14514286,0.0,Mar,3.0,2.0,1,2.0,Returning_Visitor,0.0,True,1
1644,8.0,699.1666667000002,0.0,0.0,62.0,1003.965152,0.009850746,0.039110006,0.0,0.0,Mar,2.0,4.0,3,1.0,Returning_Visitor,0.0,False,1
1645,1.0,9.0,0.0,0.0,32.0,536.6833333000002,0.0,0.00058651,0.0,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1646,8.0,227.5326923,3.0,292.6842105,66.0,3025.521713,0.015995116,0.025541275,7.371682607999999,0.0,Mar,3.0,2.0,3,6.0,Returning_Visitor,0.0,True,1
1647,2.0,78.0,0.0,0.0,24.0,424.0,0.0,0.001190476,0.0,0.0,Mar,1.0,1.0,3,10.0,New_Visitor,0.0,False,0
1648,0.0,0.0,0.0,0.0,5.0,171.5,0.0,0.02,0.0,0.0,Mar,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
1649,1.0,4.75,2.0,78.0,67.0,1231.136508,0.002985075,0.0110199,0.0,0.0,Mar,2.0,6.0,1,1.0,Returning_Visitor,0.0,False,1
1650,6.0,101.3333333,0.0,0.0,10.0,266.5,0.028571429,0.028571429,0.0,0.0,Mar,2.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
1651,0.0,0.0,0.0,0.0,16.0,1533.0,0.0,0.00625,0.0,0.0,Mar,2.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
1652,1.0,7.0,2.0,562.0,36.0,1300.190476,0.010810811000000002,0.038738739,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
1653,0.0,0.0,0.0,0.0,2.0,74.0,0.1,0.15,0.0,0.0,Mar,3.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1654,3.0,14.5,2.0,907.8333332999997,28.0,804.2833333,0.014141414,0.044155844000000014,7.945805543,0.0,Mar,2.0,5.0,9,2.0,Returning_Visitor,0.0,False,1
1655,1.0,9.0,0.0,0.0,19.0,734.5833332999998,0.016666667,0.044444444000000013,0.0,0.0,Mar,2.0,10.0,1,1.0,Returning_Visitor,0.0,False,1
1656,2.0,60.0,0.0,0.0,44.0,3113.516667000001,0.001481481,0.016,0.0,0.0,Mar,2.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
1657,0.0,0.0,0.0,0.0,3.0,64.0,0.0,0.066666667,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,1.0,False,1
1658,1.0,3.0,0.0,0.0,3.0,114.8333333,0.014285714,0.007142857,0.0,0.0,Mar,3.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
1659,0.0,0.0,0.0,0.0,6.0,95.5,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,7,13.0,Returning_Visitor,1.0,False,1
1660,0.0,0.0,0.0,0.0,7.0,93.66666667,0.028571429,0.04,0.0,0.0,Mar,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
1661,1.0,54.0,0.0,0.0,3.0,59.0,0.0,0.05,0.0,0.0,Mar,2.0,2.0,9,8.0,Returning_Visitor,0.0,False,1
1662,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.05,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1663,0.0,0.0,0.0,0.0,3.0,1136.60303,0.0,0.003517665,0.0,0.0,Mar,1.0,1.0,1,3.0,Returning_Visitor,1.0,False,1
1664,6.0,190.2857143,6.0,609.0,47.0,2989.494048,0.0,0.004813218,30.897985,0.0,Mar,2.0,2.0,1,8.0,New_Visitor,1.0,True,0
1665,2.0,15.66666667,0.0,0.0,30.0,1724.25,0.013793103,0.032413793,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,1.0,False,1
1666,8.0,183.0,4.0,571.5,14.0,333.6,0.0,0.01,15.43344,0.0,Mar,1.0,1.0,1,2.0,Returning_Visitor,1.0,True,1
1667,1.0,14.0,0.0,0.0,21.0,334.7857143,0.0,0.023333333,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1668,0.0,0.0,0.0,0.0,9.0,355.1666667,0.0,0.004166667,18.02533,0.0,Mar,2.0,4.0,1,2.0,Returning_Visitor,0.0,True,1
1669,5.0,248.5,0.0,0.0,11.0,456.6666667,0.0,0.003571429,0.0,0.0,May,3.0,2.0,4,2.0,New_Visitor,0.0,False,0
1670,0.0,0.0,0.0,0.0,15.0,1298.5,0.026666667,0.04,0.0,0.0,Mar,3.0,2.0,8,1.0,Returning_Visitor,0.0,False,1
1671,1.0,25.0,0.0,0.0,28.0,2258.833333,0.007142857,0.046428571,0.0,0.0,Mar,2.0,2.0,3,3.0,Returning_Visitor,1.0,False,1
1672,2.0,21.0,0.0,0.0,65.0,2881.133333,0.0,0.002985075,80.68062856,0.0,Mar,2.0,2.0,4,2.0,New_Visitor,0.0,True,0
1673,0.0,0.0,0.0,0.0,10.0,206.5,0.0,0.02,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1674,0.0,0.0,0.0,0.0,8.0,143.0,0.0,0.0125,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1675,1.0,146.0,0.0,0.0,11.0,267.8333333,0.018181818,0.036363636,0.0,0.0,Mar,1.0,1.0,4,2.0,Returning_Visitor,1.0,False,1
1676,0.0,0.0,1.0,57.0,5.0,454.0,0.0,0.05,0.0,0.0,Mar,2.0,2.0,3,6.0,Returning_Visitor,0.0,False,1
1677,5.0,274.3333333,0.0,0.0,13.0,717.6,0.0,0.001960784,0.0,0.0,Mar,1.0,1.0,3,10.0,New_Visitor,0.0,False,0
1678,14.0,1155.666667,0.0,0.0,20.0,1069.16829,0.0,0.013,0.0,0.0,Mar,2.0,5.0,1,3.0,Returning_Visitor,1.0,False,1
1679,0.0,0.0,0.0,0.0,27.0,807.8333332999998,0.022222222000000003,0.041975309,0.0,0.0,Mar,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
1680,0.0,0.0,0.0,0.0,15.0,477.0,0.0,0.02,0.0,0.0,Mar,2.0,2.0,2,1.0,Returning_Visitor,0.0,False,1
1681,6.0,355.5,0.0,0.0,11.0,134.9,0.013333333,0.005333333000000001,0.0,0.0,Mar,3.0,2.0,1,8.0,New_Visitor,1.0,False,0
1682,3.0,35.0,0.0,0.0,16.0,314.0,0.0,0.052631579000000005,0.0,0.0,Mar,2.0,5.0,7,2.0,Returning_Visitor,0.0,False,1
1683,0.0,35.0,0.0,0.0,5.0,59.0,0.08,0.12,0.0,0.0,Mar,2.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
1684,6.0,99.0,1.0,1.0,23.0,637.0,0.0,0.002469136,0.0,0.0,Mar,2.0,2.0,9,8.0,New_Visitor,0.0,False,0
1685,0.0,0.0,6.0,270.3333333,11.0,160.5,0.0,0.004761905,0.0,0.0,Mar,2.0,4.0,1,8.0,New_Visitor,0.0,False,0
1686,0.0,0.0,0.0,0.0,8.0,1577.0,0.0,0.025,0.0,0.0,Mar,1.0,1.0,1,2.0,Returning_Visitor,0.0,False,1
1687,2.0,21.0,0.0,0.0,11.0,660.1666667000002,0.0,0.016666667,0.0,0.0,Mar,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1688,0.0,0.0,0.0,0.0,7.0,169.0,0.0,0.05714285700000001,0.0,0.0,Mar,2.0,2.0,3,3.0,Returning_Visitor,1.0,False,1
1689,0.0,0.0,0.0,0.0,6.0,89.33333333,0.0,0.066666667,0.0,0.0,Mar,2.0,4.0,3,3.0,Returning_Visitor,0.0,False,1
1690,4.0,74.0,0.0,0.0,37.0,2517.048459,0.005128205,0.019615385,0.0,0.0,Mar,3.0,2.0,2,1.0,Returning_Visitor,1.0,False,1
1691,0.0,0.0,1.0,0.0,1.0,44.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,6,2.0,Returning_Visitor,1.0,False,1
1692,0.0,0.0,0.0,0.0,5.0,29.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
1693,0.0,0.0,0.0,0.0,2.0,86.0,0.0,0.1,0.0,0.0,Mar,2.0,4.0,3,1.0,Returning_Visitor,1.0,False,1
1694,2.0,66.0,0.0,0.0,18.0,229.75,0.021052632,0.031578947,0.0,0.0,Mar,4.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
1695,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.075,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1696,1.0,24.0,0.0,0.0,17.0,498.33333330000005,0.0,0.021052632,76.78667659,0.0,Mar,2.0,2.0,6,10.0,Returning_Visitor,0.0,True,1
1697,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,2,1.0,Returning_Visitor,0.0,False,1
1698,5.0,32.0,2.0,3.0,33.0,1039.766667,0.0,0.02027027,0.0,0.0,Mar,2.0,4.0,3,2.0,Returning_Visitor,1.0,False,1
1699,3.0,78.0,0.0,0.0,11.0,369.1666667,0.0,0.023076923,0.0,0.0,Mar,3.0,2.0,3,1.0,Returning_Visitor,1.0,False,1
1700,0.0,0.0,0.0,0.0,11.0,1669.0,0.0,0.017391304,0.0,0.0,Mar,3.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
1701,0.0,0.0,0.0,0.0,3.0,44.5,0.0,0.066666667,0.0,0.0,Mar,1.0,1.0,3,1.0,Returning_Visitor,0.0,False,1
1702,0.0,0.0,0.0,0.0,6.0,140.0,0.0,0.033333333,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1703,1.0,102.5,0.0,0.0,5.0,97.0,0.0,0.011111111000000002,0.0,0.0,Mar,3.0,2.0,1,9.0,New_Visitor,1.0,False,0
1704,4.0,103.0,0.0,0.0,13.0,250.1666667,0.0,0.030612245,0.0,0.0,Mar,3.0,2.0,1,11.0,Returning_Visitor,0.0,False,1
1705,2.0,52.0,0.0,0.0,17.0,221.2,0.0,0.001754386,0.0,0.0,Mar,2.0,2.0,4,2.0,New_Visitor,0.0,False,0
1706,0.0,0.0,0.0,0.0,12.0,127.0,0.016666667,0.041666667,0.0,0.0,Mar,2.0,2.0,9,1.0,Returning_Visitor,0.0,False,1
1707,4.0,352.0,0.0,0.0,17.0,229.3333333,0.011111111000000002,0.031481481,0.0,0.0,Mar,1.0,1.0,1,1.0,Returning_Visitor,0.0,False,1
1708,0.0,0.0,0.0,0.0,7.0,370.8333333,0.028571429,0.05714285700000001,0.0,0.0,Mar,2.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
1709,5.0,120.0,1.0,0.0,27.0,1583.5961539999996,0.0,0.028282828,39.63270309,0.0,Mar,2.0,2.0,4,2.0,Returning_Visitor,0.0,False,1
1710,9.0,162.05,0.0,0.0,27.0,399.6939394,0.0,0.009195402,0.0,0.0,Mar,1.0,1.0,7,2.0,New_Visitor,0.0,False,0
1711,1.0,26.0,1.0,55.0,12.0,457.0,0.014285714,0.04047619,0.0,0.0,Mar,2.0,2.0,9,6.0,Returning_Visitor,1.0,False,1
1712,0.0,0.0,0.0,0.0,3.0,24.0,0.066666667,0.133333333,0.0,0.0,Mar,3.0,2.0,3,1.0,Returning_Visitor,1.0,False,1
1713,0.0,0.0,0.0,0.0,5.0,180.3333333,0.02,0.02,0.0,0.0,Mar,1.0,1.0,1,3.0,Returning_Visitor,1.0,False,1
1714,0.0,0.0,0.0,0.0,15.0,581.4166667000002,0.0,0.007142857,0.0,0.0,Mar,2.0,5.0,1,2.0,Returning_Visitor,0.0,False,1
1715,0.0,0.0,0.0,0.0,13.0,574.6666667000002,0.0,0.061538462,0.0,0.0,Mar,2.0,2.0,8,1.0,Returning_Visitor,0.0,False,1
1716,0.0,0.0,0.0,0.0,5.0,56.0,0.0,0.08,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1717,0.0,0.0,0.0,0.0,16.0,1011.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1718,0.0,0.0,0.0,0.0,15.0,139.83333330000002,0.026666667,0.053333333,0.0,0.0,Mar,2.0,2.0,6,1.0,Returning_Visitor,0.0,False,1
1719,1.0,6.0,0.0,0.0,16.0,608.8333332999998,0.011764706000000002,0.026666667,52.70052142,0.0,Mar,3.0,2.0,1,11.0,Returning_Visitor,0.0,True,1
1720,0.0,0.0,0.0,0.0,6.0,1251.0,0.033333333,0.066666667,0.0,0.0,Mar,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
1721,0.0,0.0,0.0,0.0,14.0,264.5,0.0,0.007142857,0.0,0.0,Mar,2.0,2.0,1,10.0,Returning_Visitor,0.0,False,1
1722,6.0,45.83333333,2.0,284.0,54.0,1509.8,0.0,0.006779661,7.272067797,0.0,Mar,2.0,2.0,7,2.0,New_Visitor,0.0,False,0
1723,0.0,0.0,0.0,0.0,22.0,356.8,0.0,0.016666667,0.0,0.0,Mar,2.0,2.0,7,8.0,Returning_Visitor,0.0,False,1
1724,2.0,77.5,0.0,0.0,19.0,598.7833333,0.0,0.002631579,0.0,0.0,Mar,3.0,2.0,2,9.0,New_Visitor,1.0,False,0
